timestamp,ks_temp,dht_humedad,light,soil_humidity,estado
2026-05-24 22:32:58,10.98,95.00,529,4095,Decaida
2026-05-24 22:33:01,10.98,95.00,533,4095,Decaida
2026-05-24 22:33:04,11.05,95.00,529,4095,Decaida
2026-05-24 22:33:07,10.64,95.00,528,4095,Decaida
2026-05-24 22:33:10,11.09,95.00,528,4095,Decaida
2026-05-24 22:33:13,10.86,95.00,533,4095,Decaida
2026-05-24 22:33:16,10.64,95.00,528,4095,Decaida
2026-05-24 22:33:19,11.05,95.00,511,4095,Decaida
2026-05-24 22:33:22,11.09,95.00,511,4095,Decaida
2026-05-24 22:33:26,10.79,95.00,533,4095,Decaida
2026-05-24 22:33:28,10.90,95.00,510,4095,Decaida
2026-05-24 22:33:31,11.09,95.00,507,4095,Decaida
2026-05-24 22:33:35,10.86,95.00,511,4095,Decaida
2026-05-24 22:33:38,11.05,95.00,523,4095,Decaida
2026-05-24 22:33:40,10.98,95.00,527,4095,Decaida
2026-05-24 22:33:43,10.86,95.00,528,4095,Decaida
2026-05-24 22:33:46,11.09,95.00,511,4095,Decaida
2026-05-24 22:33:49,10.64,95.00,511,4095,Decaida
2026-05-24 22:33:52,10.79,95.00,509,4095,Decaida
2026-05-24 22:33:55,10.90,95.00,511,4095,Decaida
2026-05-24 22:33:58,10.52,95.00,511,4095,Decaida
2026-05-24 22:34:01,10.60,95.00,511,4095,Decaida
2026-05-24 22:34:04,10.41,95.00,528,4095,Decaida
2026-05-24 22:34:07,10.52,95.00,547,4095,Decaida
2026-05-24 22:34:10,10.60,95.00,547,4095,Decaida
2026-05-24 22:34:13,10.64,95.00,550,4095,Decaida
2026-05-24 22:34:16,10.79,95.00,537,4095,Decaida
2026-05-24 22:34:19,10.79,95.00,533,4095,Decaida
2026-05-24 22:34:22,10.06,95.00,539,4095,Decaida
2026-05-24 22:34:25,11.02,95.00,538,4095,Decaida
2026-05-24 22:34:28,11.05,95.00,538,4095,Decaida
2026-05-24 22:34:31,11.09,95.00,547,4095,Decaida
2026-05-24 22:34:34,10.71,95.00,539,4095,Decaida
2026-05-24 22:34:37,10.83,95.00,538,4095,Decaida
2026-05-24 22:34:40,11.05,95.00,539,4095,Decaida
2026-05-24 22:34:43,10.83,95.00,527,4095,Decaida
2026-05-24 22:34:47,10.25,95.00,528,4095,Decaida
2026-05-24 22:34:50,10.18,95.00,525,4095,Decaida
2026-05-24 22:34:52,11.05,95.00,543,4095,Decaida
2026-05-24 22:34:56,9.79,95.00,546,4095,Decaida
2026-05-24 22:34:59,10.75,95.00,544,4095,Decaida
2026-05-24 22:35:02,10.98,95.00,534,4095,Decaida
2026-05-24 22:35:05,9.60,95.00,535,4095,Decaida
2026-05-24 22:35:08,10.21,95.00,539,4095,Decaida
2026-05-24 22:35:10,10.41,95.00,539,4095,Decaida
2026-05-24 22:35:14,10.98,95.00,534,4095,Decaida
2026-05-24 22:35:16,10.41,95.00,534,4095,Decaida
2026-05-24 22:35:19,10.83,95.00,544,4095,Decaida
2026-05-24 22:35:22,10.86,95.00,559,4095,Decaida
2026-05-24 22:35:25,10.86,95.00,558,4095,Decaida
2026-05-24 22:35:28,9.98,95.00,543,4095,Decaida
2026-05-24 22:35:31,10.94,95.00,541,4095,Decaida
2026-05-24 22:35:34,10.21,95.00,544,4095,Decaida
2026-05-24 22:35:37,11.05,95.00,541,4095,Decaida
2026-05-24 22:35:41,10.94,95.00,537,4095,Decaida
2026-05-24 22:35:43,10.41,95.00,535,4095,Decaida
2026-05-24 22:35:46,10.86,95.00,532,4095,Decaida
2026-05-24 22:35:49,10.60,95.00,533,4095,Decaida
2026-05-24 22:35:53,10.64,95.00,546,4095,Decaida
2026-05-24 22:35:56,10.83,95.00,555,4095,Decaida
2026-05-24 22:35:59,11.05,95.00,557,4095,Decaida
2026-05-24 22:36:01,10.71,95.00,547,4095,Decaida
2026-05-24 22:36:04,11.05,95.00,545,4095,Decaida
2026-05-24 22:36:07,11.05,95.00,543,4095,Decaida
2026-05-24 22:36:10,10.90,95.00,549,4095,Decaida
2026-05-24 22:36:13,11.05,95.00,558,4095,Decaida
2026-05-24 22:36:16,10.94,95.00,560,4095,Decaida
2026-05-24 22:36:19,10.83,95.00,560,4095,Decaida
2026-05-24 22:36:22,10.90,95.00,547,4095,Decaida
2026-05-24 22:36:25,10.94,95.00,549,4095,Decaida
2026-05-24 22:36:28,10.90,95.00,551,4095,Decaida
2026-05-24 22:36:31,10.94,95.00,547,4095,Decaida
2026-05-24 22:36:34,10.64,95.00,559,4095,Decaida
2026-05-24 22:36:37,10.90,95.00,560,4095,Decaida
2026-05-24 22:36:40,10.94,95.00,560,4095,Decaida
2026-05-24 22:36:43,10.41,95.00,553,4095,Decaida
2026-05-24 22:36:46,10.86,95.00,557,4095,Decaida
2026-05-24 22:36:49,10.52,95.00,559,4095,Decaida
2026-05-24 22:36:51,10.64,95.00,556,4095,Decaida
2026-05-24 22:36:54,10.98,95.00,559,4095,Decaida
2026-05-24 22:36:57,10.10,95.00,555,4095,Decaida
2026-05-24 22:37:00,10.90,95.00,549,4095,Decaida
2026-05-24 22:37:03,10.86,95.00,542,4095,Decaida
2026-05-24 22:37:06,10.98,95.00,541,4095,Decaida
2026-05-24 22:37:09,10.83,95.00,544,4095,Decaida
2026-05-24 22:37:12,10.48,95.00,540,4095,Decaida
2026-05-24 22:37:15,10.29,95.00,543,4095,Decaida
2026-05-24 22:37:18,10.60,95.00,539,4095,Decaida
2026-05-24 22:37:21,11.02,95.00,541,4095,Decaida
2026-05-24 22:37:24,10.75,95.00,511,4095,Decaida
2026-05-24 22:37:26,10.25,95.00,511,4095,Decaida
2026-05-24 22:37:29,9.71,95.00,525,4095,Decaida
2026-05-24 22:37:33,9.48,95.00,537,4095,Decaida
2026-05-24 22:37:36,10.41,95.00,537,4095,Decaida
2026-05-24 22:37:39,10.83,95.00,528,4095,Decaida
2026-05-24 22:37:41,10.94,95.00,527,4095,Decaida
2026-05-24 22:37:44,10.83,95.00,526,4095,Decaida
2026-05-24 22:37:47,9.56,95.00,533,4095,Decaida
2026-05-24 22:37:50,11.05,95.00,535,4095,Decaida
2026-05-24 22:37:53,10.79,95.00,528,4095,Decaida
2026-05-24 22:37:57,10.64,95.00,511,4095,Decaida
2026-05-24 22:37:59,10.18,95.00,507,4095,Decaida
2026-05-24 22:38:02,9.94,95.00,534,4095,Decaida
2026-05-24 22:38:05,10.64,95.00,530,4095,Decaida
2026-05-24 22:38:08,10.02,95.00,529,4095,Decaida
2026-05-24 22:38:11,10.10,95.00,529,4095,Decaida
2026-05-24 22:38:14,10.83,95.00,529,4095,Decaida
2026-05-24 22:38:17,10.18,95.00,530,4095,Decaida
2026-05-24 22:38:20,10.98,95.00,533,4095,Decaida
2026-05-24 22:38:23,10.83,95.00,529,4095,Decaida
2026-05-24 22:38:26,10.83,95.00,529,4095,Decaida
2026-05-24 22:38:29,10.86,95.00,529,4095,Decaida
2026-05-24 22:38:32,10.79,95.00,530,4095,Decaida
2026-05-24 22:38:35,9.79,95.00,533,4095,Decaida
2026-05-24 22:38:38,10.64,95.00,533,4095,Decaida
2026-05-24 22:38:40,9.28,95.00,533,4095,Decaida
2026-05-24 22:38:44,10.83,95.00,528,4095,Decaida
2026-05-24 22:38:47,11.05,95.00,528,4095,Decaida
2026-05-24 22:38:49,11.05,95.00,529,4095,Decaida
2026-05-24 22:38:52,11.05,95.00,122,4095,Decaida
2026-05-24 22:38:55,11.02,95.00,482,4095,Decaida
2026-05-24 22:38:58,11.09,95.00,343,4095,Decaida
