24.20,40.00,3436,2406,Estable
24.20,40.00,3447,2395,Estable
24.20,40.00,3438,2399,Estable
24.10,40.00,3442,2419,Estable
24.10,40.00,3443,2470,Estable
24.10,40.00,3440,2512,Estable
24.10,40.00,3436,2523,Estable
24.10,40.00,3446,2523,Estable
24.10,40.00,3419,2494,Estable
24.10,40.00,3451,2406,Estable
24.10,40.00,3443,2304,Estable
24.10,40.00,3449,2271,Estable
24.10,40.00,3447,2293,Estable
24.10,40.00,3433,2336,Estable
24.10,40.00,3437,2374,Estable
24.10,40.00,3431,2417,Estable
24.10,40.00,3443,2446,Estable
24.10,40.00,3442,2456,Estable
24.10,40.00,3436,2449,Estable
24.10,40.00,3439,2416,Estable
24.10,40.00,3446,2345,Estable
24.10,40.00,3445,2300,Estable
24.10,40.00,3457,2270,Estable
24.10,40.00,3435,2275,Estable
24.10,40.00,3464,2275,Estable
24.10,40.00,3455,2281,Estable
24.10,40.00,3443,2352,Estable
24.10,40.00,3445,2509,Estable
24.20,40.00,3457,2535,Estable
24.10,40.00,3457,2463,Estable
24.20,40.00,3440,2346,Estable
24.20,40.00,3437,2267,Estable
24.10,40.00,3444,2282,Estable
24.20,40.00,3434,2288,Estable
24.20,40.00,3441,2275,Estable
24.20,40.00,3439,2274,Estable
24.20,40.00,3446,2268,Estable
24.20,40.00,3431,2284,Estable
24.20,40.00,3454,2345,Estable
24.20,40.00,3466,2482,Estable
24.20,40.00,3465,2538,Estable
24.20,40.00,3478,2448,Estable
24.20,40.00,3458,2326,Estable
24.20,40.00,3447,2272,Estable
24.20,40.00,3458,2274,Estable
24.20,40.00,3451,2299,Estable
24.20,40.00,3458,2343,Estable
24.20,40.00,3454,2421,Estable
24.20,40.00,3451,2497,Estable
24.20,40.00,3441,2529,Estable
24.20,40.00,3455,2533,Estable
24.20,40.00,3442,2528,Estable
24.20,40.00,3443,2518,Estable
24.20,40.00,3457,2527,Estable
24.20,40.00,3471,2531,Estable
24.20,40.00,3458,2532,Estable
24.20,40.00,3443,2522,Estable
24.20,40.00,3467,2499,Estable
24.20,40.00,3451,2497,Estable
24.20,40.00,3462,2512,Estable
24.20,40.00,3441,2531,Estable
24.20,40.00,3455,2538,Estable
24.20,40.00,3444,2530,Estable
24.20,40.00,3446,2509,Estable
24.20,40.00,3463,2466,Estable
24.20,40.00,3440,2477,Estable
24.20,40.00,3446,2513,Estable
24.20,40.00,3459,2538,Estable
24.20,40.00,3447,2455,Estable
24.20,40.00,3469,2317,Estable
24.20,40.00,3465,2347,Estable
24.20,40.00,3458,2433,Estable
24.20,40.00,3471,2524,Estable
24.20,40.00,3453,2531,Estable
24.20,40.00,3440,2475,Estable
24.20,40.00,3445,2428,Estable
24.20,40.00,3468,2435,Estable
24.20,40.00,3457,2452,Estable
24.20,40.00,3472,2458,Estable
24.20,40.00,3470,2414,Estable
24.20,40.00,3456,2319,Estable
24.20,40.00,3457,2298,Estable
24.10,40.00,3458,2510,Estable
24.20,40.00,3454,2497,Estable
24.20,40.00,3455,2370,Estable
24.20,40.00,3443,2304,Estable
24.20,40.00,3485,2288,Estable
24.20,40.00,3457,2277,Estable
24.20,40.00,3463,2274,Estable
24.20,40.00,3452,2266,Estable
24.20,40.00,3451,2270,Estable
24.20,40.00,3478,2283,Estable
24.20,40.00,3457,2320,Estable
24.20,40.00,3477,2385,Estable
24.20,40.00,3458,2477,Estable
24.20,40.00,3472,2515,Estable
24.20,40.00,3459,2531,Estable
24.20,40.00,3473,2535,Estable
24.20,40.00,3470,2530,Estable
24.20,40.00,3453,2522,Estable
24.20,40.00,3465,2496,Estable
24.20,40.00,3462,2463,Estable
24.20,40.00,3506,2402,Estable
24.20,40.00,3472,2352,Estable
24.20,40.00,3491,2283,Estable
24.20,40.00,3462,2271,Estable
24.20,40.00,3472,2337,Estable
24.20,40.00,3472,2448,Estable
24.20,40.00,3459,2510,Estable
24.20,40.00,3472,2517,Estable
24.20,40.00,3470,2506,Estable
24.20,40.00,3452,2434,Estable
24.20,40.00,3455,2281,Estable
24.20,40.00,3460,2330,Estable
24.20,40.00,3466,2471,Estable
24.20,40.00,3469,2512,Estable
24.30,40.00,3483,2507,Estable
24.30,40.00,3483,2434,Estable
24.30,40.00,3477,2295,Estable
24.30,40.00,3475,2279,Estable
24.30,40.00,3451,2361,Estable
24.30,40.00,3482,2409,Estable
24.30,40.00,3466,2413,Estable
24.30,40.00,3472,2371,Estable
24.30,40.00,3453,2329,Estable
24.30,40.00,3466,2311,Estable
24.30,40.00,3464,2316,Estable
24.30,40.00,3472,2363,Estable
24.30,40.00,3479,2453,Estable
24.30,40.00,3468,2494,Estable
24.30,40.00,3483,2508,Estable
24.30,40.00,3487,2480,Estable
24.30,40.00,3488,2463,Estable
24.30,40.00,3495,2482,Estable
24.30,40.00,3488,2512,Estable
24.30,40.00,3472,2487,Estable
24.30,40.00,3491,2361,Estable
24.30,40.00,3475,2259,Estable
24.30,40.00,3459,2255,Estable
24.30,40.00,3475,2256,Estable
24.30,40.00,3472,2304,Estable
24.30,40.00,3474,2394,Estable
24.30,40.00,3472,2451,Estable
24.30,40.00,3477,2434,Estable
24.30,40.00,3472,2333,Estable
24.30,40.00,3477,2256,Estable
24.30,40.00,3474,2278,Estable
24.30,40.00,3481,2306,Estable
24.30,40.00,3467,2298,Estable
24.30,40.00,3479,2263,Estable
24.30,40.00,3472,2251,Estable
24.30,40.00,3461,2289,Estable
24.30,40.00,3472,2342,Estable
24.30,40.00,3471,2365,Estable
