timestamp,ks_temp,dht_humedad,light,soil_humidity,estado
2026-05-19 19:41:55,18.37,36.00,1934,3527,Estable
2026-05-19 19:41:58,18.40,36.00,1936,3532,Estable
2026-05-19 19:42:00,18.47,36.00,2022,3536,Estable
2026-05-19 19:42:03,18.40,36.00,2106,3535,Estable
2026-05-19 19:42:06,18.37,36.00,2143,3537,Estable
2026-05-19 19:42:08,18.50,36.00,2151,3534,Estable
2026-05-19 19:42:11,18.47,36.00,2148,3534,Estable
2026-05-19 19:42:14,18.40,36.00,2141,3534,Estable
2026-05-19 19:42:16,18.30,36.00,2130,3535,Estable
2026-05-19 19:42:19,18.30,36.00,2128,3532,Estable
2026-05-19 19:42:22,18.33,36.00,2135,3538,Estable
2026-05-19 19:42:24,18.30,36.00,2160,3536,Estable
2026-05-19 19:42:27,18.40,36.00,2176,3541,Estable
2026-05-19 19:42:30,18.33,36.00,2159,3533,Estable
2026-05-19 19:42:33,18.40,36.00,2035,3550,Estable
2026-05-19 19:42:35,18.40,36.00,1923,3568,Estable
2026-05-19 19:42:38,18.47,36.00,1968,3542,Estable
2026-05-19 19:42:40,18.47,36.00,2074,3541,Estable
2026-05-19 19:42:43,18.43,36.00,2128,3538,Estable
2026-05-19 19:42:46,18.43,36.00,2135,3541,Estable
2026-05-19 19:42:48,18.43,36.00,2139,3538,Estable
2026-05-19 19:42:51,18.40,36.00,2126,3540,Estable
2026-05-19 19:42:54,18.37,36.00,2111,3537,Estable
2026-05-19 19:42:57,18.43,36.00,2091,3536,Estable
2026-05-19 19:42:59,18.47,36.00,2083,3536,Estable
2026-05-19 19:43:02,18.33,36.00,2096,3540,Estable
2026-05-19 19:43:04,18.33,36.00,2125,3536,Estable
2026-05-19 19:43:07,18.37,36.00,2146,3531,Estable
2026-05-19 19:43:10,18.33,36.00,2174,3536,Estable
2026-05-19 19:43:13,18.43,36.00,2169,3549,Estable
2026-05-19 19:43:15,18.30,36.00,2143,3537,Estable
2026-05-19 19:43:18,18.27,36.00,2059,3533,Estable
2026-05-19 19:43:21,18.23,36.00,1968,3536,Estable
2026-05-19 19:43:23,18.30,36.00,1921,3550,Estable
2026-05-19 19:43:26,18.30,36.00,1967,3543,Estable
2026-05-19 19:43:28,18.37,36.00,2057,3550,Estable
2026-05-19 19:43:31,18.30,36.00,2123,3547,Estable
2026-05-19 19:43:34,18.37,36.00,2146,3549,Estable
2026-05-19 19:43:37,18.30,36.00,2147,3543,Estable
2026-05-19 19:43:39,18.30,36.00,2140,3538,Estable
2026-05-19 19:43:42,18.33,36.00,2082,3538,Estable
2026-05-19 19:43:44,18.37,36.00,1975,3529,Estable
2026-05-19 19:43:47,18.50,36.00,1907,3546,Estable
2026-05-19 19:43:50,18.50,36.00,1906,3522,Estable
2026-05-19 19:43:52,18.66,36.00,1910,3539,Estable
2026-05-19 19:43:55,18.33,36.00,1907,3536,Estable
2026-05-19 19:43:58,18.30,36.00,1921,3543,Estable
2026-05-19 19:44:01,18.43,36.00,1913,3535,Estable
2026-05-19 19:44:03,18.30,36.00,1920,3547,Estable
2026-05-19 19:44:06,18.27,36.00,2017,3547,Estable
2026-05-19 19:44:08,18.30,36.00,2106,3547,Estable
2026-05-19 19:44:11,18.30,36.00,2128,3536,Estable
